,video_title,video_link,video_views,video_duration,video_availability,channel_id
106,Applying Marketing 101 Principles To The VeeFriends Booth | DailyVee 611,https://www.youtube.com/watch?v=nPrkzZCve7Y,148517,7:57,1,UCctXZhXmG-kf3tlIXgVZUlw
129,This Is The Biggest Thing Since The Internet - Brand Minds Romania 2022,https://www.youtube.com/watch?v=7CxvzOtrkC0,154688,49:18,1,UCctXZhXmG-kf3tlIXgVZUlw
216,"NFTs Are Going To Change The World, And You Should Pay More Attention To It",https://www.youtube.com/watch?v=Q_7uVl0uteo,157945,29:40,1,UCctXZhXmG-kf3tlIXgVZUlw
237,Why NFT Projects Before 2021 Are Important | GaryVee Audio Experience: J1mmy.ETH,https://www.youtube.com/watch?v=_GmzTgUGPU4,161040,56:20,1,UCctXZhXmG-kf3tlIXgVZUlw
213,Watch This To Understand NFTs And Marketing,https://www.youtube.com/watch?v=N2BuGDFZJmM,162364,14:28,1,UCctXZhXmG-kf3tlIXgVZUlw
155,"Three Ingredients to Success: Ambition, Gratitude + Patience | A Gary Vaynerchuk Original",https://www.youtube.com/watch?v=Jcff5biiQxo,162552,3:24,1,UCctXZhXmG-kf3tlIXgVZUlw
82,Tips On How To Start And Grow A Personal Brand In 2023,https://www.youtube.com/watch?v=1uTY6TaZC2g,171627,19:10,1,UCctXZhXmG-kf3tlIXgVZUlw
63,How To Do Marketing The Right Way In 2023,https://www.youtube.com/watch?v=wdBgjlnJhNg,179172,27:53,1,UCctXZhXmG-kf3tlIXgVZUlw
206,67 Minutes Of Social Media Content Strategy For SMBs | Inside 4Ds,https://www.youtube.com/watch?v=f4TIv7Yt-Ck,181292,1:07:17,1,UCctXZhXmG-kf3tlIXgVZUlw
115,Where I Want You To DOUBLE DOWN On Content In 2022 | Forward Event Keynote,https://www.youtube.com/watch?v=lLdQMNMmg1g,186607,23:31,1,UCctXZhXmG-kf3tlIXgVZUlw
208,What You Need To Know About The NFT World | NFT NYC Keynote Day 1,https://www.youtube.com/watch?v=j5vmPwIfdOs,188224,18:10,1,UCctXZhXmG-kf3tlIXgVZUlw
192,Answering YOUR NFT QUESTIONS | #AskGaryVee 334,https://www.youtube.com/watch?v=5n3jmFnNHtU,189519,15:31,1,UCctXZhXmG-kf3tlIXgVZUlw
